Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded ,Total Turnover in Lac,No. of Trades ,
540395,CHEMCRUX,M,83.35,93.45,83.35,93.45,4000,3.53,2,
533033,ISGEC,B,241.55,245.80,241.50,245.75,1437,3.52,26,
532851,INSECTICID,B,386.20,393.00,384.10,384.10,895,3.48,65,
526608,ELECTHERM,B,134.00,134.00,124.60,127.45,2677,3.47,54,
526853,BI,X,29.50,29.50,29.50,29.50,11787,3.47,31,
505729,SINGER,X,22.80,24.00,22.80,23.50,14636,3.45,67,
538562,SKIPPER,B,38.00,38.50,36.25,37.45,9217,3.45,91,
540724,DIAMONDYD,B,623.00,623.00,595.00,615.00,566,3.45,40,
522275,GET&D,A,71.80,72.50,70.75,71.00,4737,3.40,50,
500250,LGBBROSLTD,B,231.00,233.90,229.55,229.55,1460,3.39,72,
539404,SATIN,B,63.00,64.35,63.00,64.35,5289,3.39,24,
532141,ANDHRACEMT,B,4.69,4.76,4.69,4.73,71359,3.38,144,
532859,HGS,B,595.00,610.50,595.00,610.00,560,3.37,56,
523204,ABAN,B,21.45,22.95,21.45,22.95,14859,3.36,153,
520066,JAYBARMARU,B,156.85,160.00,155.00,155.10,2115,3.36,20,
523704,MASTEK,B,289.00,292.00,286.00,286.05,1162,3.35,77,
526797,GREENPLY,B,85.80,87.75,85.00,86.40,3846,3.33,68,
524717,TITANBIO,X,66.00,69.85,66.00,69.85,4815,3.33,54,
530073,SANGHVIMOV,B,54.45,60.00,54.45,58.00,5623,3.33,28,
532764,GEECEE,B,79.90,79.90,71.75,74.50,4559,3.33,115,
539302,POWERMECH,B,396.20,405.00,392.20,395.50,836,3.33,65,
500780,ZUARIGLOB,B,43.00,44.00,43.00,44.00,7650,3.32,187,
540679,SMSLIFE,B,272.00,295.00,263.05,295.00,1191,3.32,119,
500187,HSIL,B,53.65,54.10,53.10,53.95,6172,3.30,74,
530655,GOODLUCK,B,33.90,36.70,33.90,35.05,9387,3.30,130,
500413,THOMASCOOK,B,29.80,30.50,29.25,30.00,11083,3.29,133,
540710,CAPACITE,B,83.70,85.15,82.00,82.70,3928,3.29,101,
500123,ELANTAS,B,2236.20,2289.95,2236.00,2252.20,145,3.28,12,
500207,INDORAMA,B,14.50,14.99,14.25,14.55,22600,3.26,89,
538891,MCLOUD,X,31.55,32.30,31.55,31.60,10163,3.24,205,
540709,RELHOME,T,1.40,1.40,1.40,1.40,231513,3.24,58,
511473,INDBANK,B,8.06,8.29,7.69,8.00,40208,3.21,91,
590024,FACT,B,42.95,43.00,42.60,42.60,7413,3.17,59,
500279,MIRCELECTR,B,5.16,5.51,5.03,5.15,59402,3.10,287,
531358,CHOICEIN,X,106.00,106.00,104.00,104.00,2955,3.10,66,
519091,TASTYBIT,B,10899.90,10899.90,10664.00,10754.90,29,3.10,29,
532757,VOLTAMP,B,980.00,1036.00,978.00,1023.70,307,3.10,90,
532966,TWL,B,31.85,33.40,31.50,32.75,9487,3.08,96,
533160,DBREALTY,B,8.15,8.26,7.88,8.26,37467,3.07,109,
532942,KNRCON,A,197.60,200.95,197.55,197.65,1531,3.05,84,
519600,CCL,A,212.80,213.10,208.65,208.65,1441,3.04,39,
500403,SUNDRMFAST,A,315.05,317.25,312.25,312.25,962,3.03,74,
531335,ZYDUSWELL,A,1311.60,1312.50,1300.00,1300.00,230,3.01,40,
534755,TRIOMERC,X,40.50,42.00,39.20,40.00,7515,3.01,22,
540124,GNA,B,192.95,194.95,192.60,194.10,1555,3.01,72,
536493,JK AGRI,X,454.05,479.65,454.00,479.00,640,3.00,45,
540975,ASTERDM,A,99.55,102.00,98.55,100.00,2937,2.96,202,
524109,KABRAEXTRU,B,46.95,48.35,46.50,47.70,6239,2.94,137,
500185,HCC,B,5.15,5.16,5.05,5.07,57420,2.92,81,
532642,JSWHL,B,1807.00,1874.00,1807.00,1870.00,157,2.92,36,
520075,SAMKRG,X,99.95,105.00,99.95,102.85,2860,2.91,26,
513377,MMTC,A,15.50,15.80,15.50,15.50,18566,2.90,56,
532486,POKARNA,T,113.95,118.20,110.10,113.00,2595,2.90,16,
535276,SBISENSEX,B,363.00,369.94,360.50,366.00,791,2.90,48,
541353,INNOVATORS,M,21.40,23.50,21.40,23.50,12800,2.89,8,
532705,JAGRAN,A,41.25,41.40,40.85,41.00,6990,2.87,216,
539658,TEAMLEASE,A,1824.80,1826.90,1758.35,1785.00,158,2.85,53,
516082,NRAGRINDQ,B,187.55,195.00,187.55,188.90,1476,2.83,34,
526947,LAOPALA,A,170.80,172.00,166.90,169.10,1664,2.82,82,
502168,NCLIND,B,64.65,65.85,64.65,65.40,4330,2.82,94,
540935,GALAXYSURF,A,1369.00,1369.00,1312.05,1327.55,211,2.81,37,
532725,SOLARINDS,A,923.00,946.30,918.00,922.00,299,2.77,37,
524667,SOTL,B,684.95,690.00,684.95,690.00,401,2.76,24,
542677,MAHESH,XT,13.75,13.75,13.75,13.75,20000,2.75,4,
524075,ALBERTDA,B,533.90,540.70,530.00,530.00,511,2.74,106,
513216,UTTAMSTL,B,5.70,5.70,5.70,5.70,48182,2.74,47,
524226,GAEL,B,120.75,122.00,119.45,119.45,2256,2.72,68,
532181,GMDCLTD,A,38.00,38.50,38.00,38.15,7106,2.72,113,
532630,GOKEX,B,32.10,34.30,32.10,33.85,8217,2.71,142,
532929,BRIGADE,A,112.10,114.00,111.25,111.90,2400,2.71,138,
533158,THANGAMAYL,B,270.00,280.85,268.30,276.00,990,2.70,70,
539570,ACEWIN,M,7.05,7.05,7.05,7.05,38400,2.70,4,
524634,ALUFLUOR,X,101.75,106.10,101.75,103.85,2633,2.70,42,
527001,ASHAPURMIN,B,32.40,33.75,31.00,33.75,8237,2.70,47,
532924,KOLTEPATIL,B,160.15,162.50,157.55,161.00,1679,2.69,204,
524774,NGLFINE,X,389.95,391.00,385.00,385.55,693,2.68,18,
514165,INDIANACRY,X,7.45,7.75,7.20,7.71,35713,2.68,56,
532768,FIEMIND,B,297.20,300.95,295.70,299.50,892,2.67,80,
530803,BHAGIL,B,112.50,113.00,111.50,112.00,2381,2.66,123,
542655,VIKASMCORP,T,3.01,3.02,2.98,2.98,88720,2.66,57,
513691,JMTAUTOLTD,B,3.00,3.09,3.00,3.07,86407,2.65,173,
507910,FIBERWEB,X,17.50,17.55,17.50,17.55,15164,2.65,32,
502219,BORORENEW,B,64.35,64.35,64.35,64.35,4114,2.64,36,
530129,NILE,X,196.00,207.00,195.90,206.50,1296,2.64,60,
533137,DEN,B,53.25,58.65,52.55,55.00,4772,2.64,117,
532696,EDUCOMP,Z,6.02,6.02,6.02,6.02,43763,2.63,63,
504132,PERMAGN,X,96.50,103.70,96.25,100.00,2568,2.61,54,
540797,SHALBY,B,69.50,71.00,69.00,69.10,3740,2.61,81,
505509,RESPONIND,A,79.00,79.00,76.30,77.15,3362,2.60,38,
532406,AVANTEL,X,227.00,232.00,226.00,228.00,1134,2.60,25,
500314,ORIENTHOT,B,22.85,23.80,22.15,22.15,11221,2.58,66,
500199,IGPL,B,140.00,142.30,138.50,142.00,1829,2.56,79,
526179,LUDLOWJUT,X,75.50,76.70,74.70,76.20,3368,2.55,63,
532443,CERA,A,2307.05,2307.05,2300.00,2305.00,111,2.55,5,
532790,TANLA,B,68.85,71.60,68.85,70.75,3638,2.54,63,
506390,CLNINDIA,B,362.10,366.20,359.80,366.20,702,2.54,80,
540293,PRICOLLTD,B,42.90,42.90,41.80,42.00,6006,2.53,49,
501301,TATAINVEST,A,727.60,731.10,727.00,729.80,347,2.52,23,
530363,UGARSUGAR,B,13.70,13.85,13.50,13.55,18411,2.52,48,
500223,JCTLTD,X,1.57,1.57,1.57,1.57,159727,2.50,47,
532323,SHIVACEM,X,9.31,9.72,9.31,9.65,26214,2.50,54,
540879,APOLLO,B,84.50,85.05,82.85,83.90,2948,2.48,141,
532771,JHS,B,12.76,12.77,12.60,12.77,19442,2.47,42,
539871,THYROCARE,A,549.00,550.00,545.10,546.65,452,2.46,71,
526325,ORIENTLTD,B,65.15,77.75,65.15,68.30,3679,2.45,9,
520043,MUNJALSHOW,B,86.20,91.70,86.20,89.15,2718,2.45,158,
500459,PGHH,A,10126.80,10141.45,10082.85,10092.00,24,2.42,11,
532612,INDOCO,B,200.00,207.00,200.00,202.00,1181,2.41,102,
539225,JIYAECO,B,8.76,9.68,8.76,9.68,25960,2.39,50,
523694,APCOTEXIND,B,105.05,107.90,105.05,107.90,2255,2.39,57,
522108,YUKEN,X,383.00,400.00,383.00,400.00,600,2.39,21,
539517,SXETF,B,3565.00,3620.00,3525.00,3620.00,67,2.38,5,
517300,GIPCL,B,58.50,59.45,57.95,59.10,4033,2.37,48,
500449,HOCL,B,11.70,12.05,11.70,11.99,19806,2.37,42,
503811,SIYSIL,B,128.25,131.30,127.50,127.50,1837,2.36,79,
533295,PSB,B,17.25,17.65,17.00,17.00,13503,2.36,72,
533520,IBULISL,A,32.95,33.25,32.60,33.00,7127,2.35,69,
540650,MAGADHSUGAR,B,102.65,104.85,102.60,103.05,2280,2.35,125,
590104,JUNIORBEES,B,259.00,262.00,259.00,261.87,898,2.33,38,
509966,VSTIND,A,3320.00,3353.10,3277.65,3277.65,70,2.32,36,
509079,GUFICBIO,B,63.50,66.40,63.50,64.80,3522,2.29,106,
533014,SICAGEN,B,15.15,15.90,15.15,15.75,14725,2.29,34,
531633,LINCOPH,B,165.10,165.10,162.00,163.70,1398,2.28,70,
532285,GEOJITFSL,B,21.45,21.80,21.25,21.25,10607,2.27,46,
509162,INDAG,X,65.00,68.00,64.80,66.65,3411,2.27,62,
524542,SUKHJITS,X,163.00,165.00,162.90,165.00,1396,2.27,21,
513252,JAYUSH,X,568.00,568.00,553.00,553.50,408,2.26,8,
532384,TYCHE,X,108.15,111.40,107.10,109.10,2069,2.25,22,
500179,HCL-INSYS,B,7.10,7.20,6.85,7.18,31527,2.24,94,
532180,DHANBANK,B,11.02,11.45,10.96,11.34,19901,2.22,55,
532649,NECLIFE,B,14.90,15.00,14.33,14.33,15069,2.22,78,
519421,KSE,XT,1472.00,1472.90,1445.00,1472.90,151,2.21,24,
500084,CESC,A,613.25,614.00,604.00,606.55,362,2.20,61,
526227,FILATEX,B,32.00,34.95,32.00,32.25,6641,2.19,48,
540048,SPAL,B,74.35,74.35,69.80,71.95,3060,2.19,115,
532804,TIIL,B,227.85,234.30,226.60,234.30,941,2.17,129,
540212,TCIEXP,A,658.90,660.45,635.45,650.00,334,2.17,88,
533146,DLINKINDIA,B,79.40,80.30,79.00,79.55,2698,2.15,73,
533321,BILENERGY,B,0.94,0.94,0.94,0.94,227699,2.14,33,
539730,FREDUN,X,176.00,185.00,176.00,184.00,1186,2.14,15,
531952,RIBATEX,X,44.80,45.75,43.10,43.10,4821,2.13,15,
530431,ADORFO,X,30.80,31.45,29.85,29.85,7003,2.13,19,
532670,RENUKA,B,6.33,6.33,6.33,6.33,33455,2.11,30,
532773,GLOBALVECT,B,49.50,54.25,49.50,52.80,4030,2.10,177,
507779,KANPRPLA,X,49.10,50.65,48.70,50.65,4181,2.08,44,
506525,KANORICHEM,B,34.60,35.60,34.50,35.50,5951,2.07,27,
526829,CONFIPET,B,19.15,19.15,18.00,18.50,11278,2.07,38,
523283,SUPERHOUSE,B,74.70,83.50,74.10,77.10,2636,2.07,33,
526729,GOLDIAM,B,106.85,109.05,104.30,105.25,1900,2.05,49,
506248,AMNPLST,X,31.50,32.85,31.15,31.15,6384,2.05,24,
540145,VALIANTORG,M,1369.00,1369.00,1369.00,1369.00,150,2.05,1,
500165,KANSAINER,A,400.90,400.90,394.60,395.20,515,2.04,47,
532756,MAHINDCIE,A,104.00,104.00,98.30,103.10,2006,2.02,61,
500231,UMANGDAIR,B,39.05,42.00,39.05,40.70,5021,2.01,67,
502420,ORIENTPPR,B,19.25,19.35,19.00,19.10,10446,2.00,58,
500620,GESHIP,A,222.00,222.00,215.80,218.15,922,2.00,105,
532673,KMSUGAR,B,7.65,7.85,7.65,7.75,25779,2.00,28,
539359,PRITIKAUTO,X,76.25,78.00,76.25,77.25,2591,1.99,15,
542934,CBPL,M,49.75,49.80,49.75,49.80,4000,1.99,2,
534425,SPECIALITY,B,35.90,38.35,35.90,38.35,5210,1.98,34,
524731,JENBURPH,X,370.05,379.00,370.00,377.00,529,1.97,15,
530355,ASIANOI,X,88.00,88.00,80.15,86.55,2278,1.96,27,
500133,ESABINDIA,B,1446.35,1447.70,1439.05,1442.70,136,1.96,26,
540595,TEJASNET,B,39.95,42.90,39.95,42.90,4608,1.96,64,
530011,MANGCHEFER,B,38.00,38.65,37.75,38.10,5111,1.95,151,
532515,TVTODAY,A,198.75,198.75,191.00,192.70,999,1.95,58,
500117,DCW,B,10.82,11.14,10.82,11.00,17741,1.94,75,
509243,TVSSRICHAK,A,1362.00,1367.70,1337.45,1346.25,144,1.94,36,
522134,ARTSONEN,X,24.25,25.45,23.00,24.00,8098,1.92,67,
534976,VMART,A,1699.35,1719.45,1690.55,1697.40,113,1.92,32,
532951,GSS,B,26.90,27.05,26.45,27.05,7115,1.92,24,
590122,ASHIKACR,X,18.40,18.75,18.00,18.00,10345,1.92,15,
506405,DHARAMSI,X,74.50,77.15,74.50,75.05,2508,1.91,19,
505790,SCHAEFFLER,A,3499.95,3499.95,3385.00,3395.95,56,1.90,28,
507315,SAKHTISUG,B,9.00,9.32,9.00,9.22,20667,1.90,148,
530315,HINDTIN,X,35.25,37.95,34.15,37.20,5203,1.90,62,
530233,AUROLAB,X,39.15,40.95,38.00,39.20,4836,1.89,46,
524558,NEULANDLAB,B,410.00,413.35,403.00,403.00,468,1.89,86,
532940,JKIL,B,88.75,92.20,88.75,91.75,2075,1.89,56,
540787,ICICIB22,B,24.86,25.19,24.85,24.92,7576,1.89,111,
539872,BAJAJHCARE,B,259.00,265.00,250.00,254.90,739,1.88,43,
540955,TDSL,M,21.25,21.50,20.05,21.50,9000,1.88,3,
519602,KELLTONTEC,T,15.40,15.40,14.75,14.75,12545,1.85,8,
531120,PATELENG,B,12.70,12.84,12.60,12.70,14398,1.84,56,
500411,THERMAX,A,733.35,744.00,733.35,740.00,250,1.84,43,
539551,NH,A,285.00,287.05,283.00,283.75,645,1.84,52,
533080,MOLDTKPAC,B,194.60,197.25,194.45,195.45,936,1.83,36,
500210,INGERRAND,B,638.00,639.95,633.15,633.15,289,1.83,15,
505700,ELECON,B,21.35,22.50,21.35,21.40,8324,1.83,93,
532762,ACE,B,48.05,50.85,48.00,49.45,3649,1.82,75,
590066,KCP,B,42.40,43.05,42.00,42.00,4200,1.78,80,
540136,HPL,B,26.00,27.25,26.00,26.95,6673,1.77,75,
531869,SACHEMT,X,18.20,18.20,16.35,17.40,10398,1.76,59,
512437,APOLLOFI,X,190.00,191.90,174.50,186.00,953,1.76,42,
532309,GEPIL,A,409.50,411.40,408.00,408.05,428,1.74,63,
532527,RKFORGE*,B,188.20,192.30,179.05,184.00,945,1.74,41,
533655,TRITURBINE,A,66.65,68.00,66.65,66.65,2556,1.73,57,
508906,EVERESTIND,B,187.00,188.60,187.00,187.45,927,1.73,65,
500135,ESSELPRO,A,178.90,181.70,176.00,176.00,970,1.73,31,
540795,DYNAMIC,M,15.60,22.00,15.60,20.10,9000,1.73,3,
531306,DHPIND,X,325.20,339.90,325.20,339.40,521,1.72,12,
541071,AXISCBGPG,B,8.11,8.11,8.11,8.11,21100,1.71,12,
533262,RAMKY,B,31.55,35.50,31.55,34.50,4997,1.70,65,
500710,AKZOINDIA,A,1869.00,1890.35,1869.00,1879.95,90,1.69,52,
509715,JAYSHREETEA,B,38.15,39.70,37.85,39.20,4343,1.69,124,
505358,INTEGRAEN,X,22.70,22.90,22.00,22.90,7524,1.68,58,
500333,PIXTRANS,X,110.00,111.00,107.75,110.00,1546,1.68,23,
530307,CHAMANSEQ,X,39.85,41.75,39.85,41.20,4111,1.68,42,
533104,GLOBUSSPR,B,98.00,98.85,95.90,96.55,1738,1.68,51,
532613,VIPCLOTHNG,B,6.88,6.94,6.79,6.94,24325,1.68,27,
531842,LAHOTIOV,X,9.43,9.85,9.43,9.44,17660,1.68,13,
524824,BALPHARMA,B,39.50,41.35,39.50,41.30,4171,1.67,26,
500128,ELECTCAST,B,10.50,10.75,10.41,10.55,15900,1.67,34,
541143,BDL,A,240.45,242.25,237.00,239.85,698,1.67,91,
519566,SIMRAN,X,30.00,30.00,30.00,30.00,5552,1.66,18,
521248,KITEX,B,101.95,102.00,101.00,101.00,1631,1.65,33,
532742,PAUSHAKLTD,X,2175.00,2175.00,2140.00,2140.00,77,1.65,24,
542852,VISHWARAJ,B,78.00,79.15,78.00,78.75,2108,1.65,57,
520086,SICAL,B,8.79,9.05,8.65,8.75,18658,1.64,784,
507490,RANASUG,B,3.70,3.70,3.70,3.70,44578,1.64,36,
509073,HATHWAYB,XT,22.15,22.15,22.15,22.15,7402,1.63,7,
542812,FLUOROCHEM,B,344.55,344.55,335.15,338.20,482,1.63,43,
540153,ENDURANCE,A,806.00,807.85,798.00,799.75,204,1.63,64,
531548,SOMANYCERA,A,116.95,116.95,114.00,115.50,1409,1.62,53,
540198,OSIAJEE,X,31.35,32.50,30.00,31.95,5232,1.62,30,
590078,MAITHANALL,B,395.65,402.00,395.65,399.75,400,1.60,35,
500074,BPL,B,16.20,17.20,16.20,16.80,9433,1.59,148,
540360,LLFICL,X,95.20,100.70,85.05,92.55,1701,1.59,21,
504961,TATAYODOGA,XT,32.80,35.50,32.80,35.50,4587,1.58,39,
532683,AIAENG,A,1719.95,1719.95,1694.00,1694.00,93,1.58,40,
514394,AJIL,X,53.05,53.05,52.05,53.00,2976,1.57,38,
500173,GFLLIMITED,B,87.00,88.85,87.00,88.55,1760,1.55,89,
531978,AMBIKCO,B,660.00,665.90,653.45,653.45,237,1.55,20,
532945,SHRIRAMEPC,B,3.57,3.57,3.42,3.51,44112,1.55,57,
532930,BGRENERGY,B,31.30,32.00,31.05,31.50,4945,1.55,53,
534690,LAKSHVILAS,A,13.50,13.50,13.28,13.28,11603,1.55,36,
533248,GPPL,A,62.95,63.75,62.45,62.85,2445,1.54,67,
532159,TRESCON,X,76.90,76.95,76.50,76.65,2010,1.54,7,
526423,KRITIIND,X,16.75,17.25,16.36,16.99,9188,1.54,39,
530589,PRIMAPLA,X,34.35,35.80,34.10,35.10,4440,1.54,37,
500777,TNPETRO,B,33.40,34.50,33.40,34.30,4500,1.53,41,
523398,JCHAC,A,2366.85,2378.35,2335.30,2335.30,65,1.52,28,
533333,FCL,B,28.00,28.00,26.50,27.45,5551,1.50,66,
504273,MODULEX,X,12.50,13.38,12.25,13.38,11300,1.49,9,
507717,DHANUKA,B,583.45,585.15,578.20,578.20,257,1.49,36,
513023,NBVENTURES,A,41.60,44.00,41.60,43.00,3455,1.49,74,
524520,KMCSHIL,X,17.00,17.30,16.65,17.05,8716,1.48,51,
533287,ZEELEARN,B,12.41,12.79,12.41,12.55,11757,1.48,34,
542725,SBC,M,24.80,24.80,24.80,24.80,6000,1.48,1,
533329,INDTERRAIN,B,26.55,27.25,25.50,26.00,5615,1.47,151,
533344,PFS,B,10.00,10.10,9.85,9.85,14847,1.47,40,
502015,ASIIL,X,9.20,9.95,9.20,9.90,15237,1.47,22,
508941,PANCARBON,X,306.00,322.00,302.10,315.00,467,1.46,38,
505010,AUTOAXLES,B,512.40,520.00,504.30,511.85,285,1.46,42,
530305,PICCADIL,X,8.75,8.79,8.28,8.36,17194,1.45,29,
539235,GPL,X,241.95,241.95,241.95,241.95,600,1.45,1,
532745,INDICAP,X,21.20,23.95,20.60,23.55,6806,1.44,24,
532654,MCLEODRUSS,T,5.27,5.27,5.27,5.27,26971,1.42,20,
538666,SHARDACROP,B,188.00,189.10,186.80,186.80,760,1.42,23,
506532,NITTAGELA,X,116.10,119.20,116.10,119.20,1210,1.42,13,
506235,ALEMBICLTD,B,54.90,54.90,54.00,54.20,2601,1.40,80,
516030,YASHPAKKA,X,35.40,36.50,35.40,36.45,3887,1.39,25,
519307,VIKASWSP,B,6.56,6.56,6.56,6.56,21152,1.38,28,
509874,SHALPAINTS,B,57.25,63.00,57.25,60.50,2262,1.38,45,
532646,UNIPLY,B,5.44,5.56,5.40,5.51,25045,1.37,20,
532173,CYBERTECH,B,48.70,50.30,48.50,48.50,2761,1.37,62,
523483,PACIFICI,X,97.00,97.00,81.05,87.05,1608,1.36,13,
532663,SASKEN,B,414.95,416.05,413.00,413.00,327,1.35,42,
532889,KPRMILL,A,468.40,483.60,468.40,468.40,280,1.34,27,
531882,KWALITY,B,2.50,2.50,2.32,2.39,56363,1.33,87,
506261,MODISNME,X,29.40,29.40,27.00,27.00,4902,1.33,20,
539228,GGPL,B,44.10,44.30,44.10,44.20,3000,1.32,9,
533122,RTNPOWER,B,1.49,1.49,1.49,1.49,88361,1.31,19,
534804,CARERATING,A,403.00,403.85,397.90,401.95,328,1.31,85,
524218,RESONANCE,X,44.55,44.55,42.45,44.55,3053,1.31,17,
513121,ORICON,B,14.83,15.54,14.40,15.25,8826,1.30,52,
500405,SUPPETRO*,B,161.90,163.60,161.90,162.50,803,1.30,59,
500245,KIRLFER,B,55.55,57.50,55.55,57.40,2299,1.30,25,
523630,NFL,B,26.35,26.55,26.20,26.25,4902,1.29,47,
520111,RATNAMANI,A,890.00,930.05,890.00,913.10,140,1.29,29,
519552,HERITGFOOD,A,238.75,245.00,238.05,238.05,534,1.29,14,
533316,STEL,B,50.50,53.50,49.00,50.70,2580,1.29,112,
532081,KSERASERA,T,0.21,0.21,0.19,0.21,619045,1.29,60,
532357,MUKTAARTS,B,28.50,29.15,27.10,28.00,4631,1.29,46,
539407,GENCON,X,59.00,59.85,58.45,58.50,2196,1.29,13,
539986,COMSYN,B,49.95,52.25,49.95,50.55,2555,1.29,26,
530131,UDAICEMENT,X,9.95,10.32,9.95,10.04,12849,1.28,36,
531209,NUCLEUS,B,238.10,240.90,238.10,238.90,537,1.28,91,
539289,MJCO,B,357.25,360.00,343.35,353.50,364,1.27,48,
541269,CHEMFABALKA,B,154.70,154.70,135.00,141.00,906,1.27,96,
531822,RODIUM,X,91.00,91.15,90.00,90.00,1394,1.26,10,
500254,UTTAMVALUE,T,0.26,0.26,0.26,0.26,487940,1.26,27,
502865,FORBESCO,B,977.00,978.00,962.00,963.10,130,1.26,17,
502986,VTL,A,745.00,745.00,735.00,737.10,172,1.26,29,
570004,JISLDVREQS,T,9.50,9.54,9.10,9.50,13454,1.26,39,
506597,AMAL,X,124.25,131.90,124.25,126.75,964,1.25,21,
524648,INDOAMIN,X,46.10,47.00,46.10,46.30,2701,1.25,13,
524037,RAMAPHO,X,33.85,34.10,33.20,34.10,3691,1.25,31,
539956,TAALENT,X,127.80,140.00,127.00,132.85,969,1.25,18,
540073,BLS,B,41.85,42.90,41.00,41.05,2981,1.24,41,
500042,BASF,A,1126.15,1127.45,1120.00,1121.80,111,1.24,38,
513142,BALASORE,X,10.02,10.50,10.02,10.25,12112,1.23,39,
511333,VLSFINANCE,B,44.95,46.00,43.55,45.00,2743,1.23,52,
530343,GENUSPOWER,B,17.00,17.89,17.00,17.53,7065,1.23,49,
539883,PILANIINVS,B,1390.00,1390.00,1361.10,1361.10,90,1.23,15,
542460,ANUP,B,352.00,366.70,352.00,365.20,339,1.23,37,
539018,BEEKAY,X,159.25,187.50,159.25,171.60,709,1.22,14,
517522,RAJGLOWIR,B,210.35,220.00,210.35,217.10,571,1.22,20,
539981,MAXINDIA,A,76.00,76.00,70.15,70.15,1713,1.21,26,
541336,INDOSTAR,A,285.45,285.45,285.10,285.10,426,1.21,16,
513349,AJMERA,B,89.45,90.00,89.00,89.50,1347,1.20,84,
542907,PRINCEPIPE,B,113.00,113.00,113.00,113.00,1064,1.20,16,
526263,MOLDTEK,B,39.80,40.00,36.55,36.55,3038,1.19,42,
526582,TPLPLAST,B,90.95,91.00,89.00,89.05,1338,1.19,71,
500186,HINDOILEXP,B,62.25,62.25,62.25,62.25,1912,1.19,17,
540006,EASTWEST,X,59.75,59.90,59.75,59.90,2005,1.19,7,
531795,ATULAUTO,B,166.45,169.15,166.45,168.00,712,1.19,135,
535322,REPCOHOME,A,99.70,102.00,97.20,98.20,1197,1.19,47,
533339,ZENTEC,B,41.15,42.05,41.00,42.00,2884,1.19,53,
530377,NILA,B,3.96,4.00,3.80,3.98,29838,1.18,16,
500650,EXCELINDUS,B,630.00,634.10,625.00,625.00,188,1.17,48,
512068,DECNGOLD,XT,15.60,15.65,15.00,15.10,7684,1.17,51,
532528,DATAMATICS,B,51.20,52.45,48.80,50.20,2288,1.17,24,
542665,NEOGEN,B,474.00,474.00,463.90,467.00,251,1.17,22,
538961,GENUSPAPER,B,5.13,5.49,4.76,5.06,22594,1.16,36,
517168,SUBROS,B,173.95,176.00,173.95,175.00,667,1.16,79,
524280,KOPRAN,B,29.50,29.90,29.05,29.05,3932,1.15,53,
532985,KTKSENSEX,B,353.50,353.50,350.10,351.00,329,1.15,15,
542865,ANUROOP,M,11.40,11.40,11.40,11.40,10000,1.14,1,
541233,LEMONTREE,A,22.70,22.70,22.70,22.70,5061,1.14,14,
532617,JETAIRWAYS,Z,27.65,27.65,27.65,27.65,4108,1.13,32,
538476,CTL,X,3.79,3.99,3.41,3.49,32705,1.13,12,
518091,APCL,B,133.95,133.95,127.10,129.20,887,1.13,26,
523385,NILKAMAL,A,1042.95,1044.65,1042.00,1043.10,109,1.13,30,
500083,CENTEXT,B,2.85,3.15,2.60,3.15,38250,1.13,16,
511766,MUTHTFN,B,287.90,291.00,286.45,291.00,388,1.12,39,
523229,BHARATSE,X,46.90,46.90,45.05,45.55,2441,1.12,30,
517500,ROTO,X,96.30,96.30,94.00,96.00,1180,1.12,37,
531543,JINDWORLD,B,37.85,37.85,37.85,37.85,2960,1.12,2,
540735,IRIS,M,14.12,14.12,14.12,14.12,8000,1.12,2,
541019,HGINFRA,B,201.45,201.45,197.15,199.00,552,1.09,25,
531727,MENNPIS,X,13.50,13.50,12.32,13.24,8576,1.08,50,
532767,GAYAPROJ,T,14.80,14.80,14.11,14.65,7446,1.08,37,
532815,SMSPHARMA,B,44.10,44.65,43.35,44.05,2462,1.08,78,
540762,TIINDIA,A,406.75,406.75,400.40,400.40,271,1.08,18,
505526,DOLAT,B,43.00,44.05,42.40,43.40,2468,1.06,48,
580001,STAN,B,38.30,38.30,36.70,37.50,2844,1.06,15,
517146,USHAMART,B,15.50,16.09,15.46,15.89,6582,1.04,85,
516022,STARPAPER,B,95.60,97.15,95.60,96.00,1075,1.04,20,
532891,PURVA,B,41.00,41.25,40.00,40.75,2573,1.04,40,
540396,MANOMAY,M,26.05,26.05,26.05,26.05,4000,1.04,1,
533282,GRAVITA,B,37.65,38.30,37.65,37.65,2739,1.03,20,
519260,SANWARIA,T,2.81,2.81,2.81,2.81,36808,1.03,45,
501298,INDPRUD,X,830.00,861.00,825.00,861.00,122,1.03,6,
502587,NATHIND,X,64.70,64.70,60.05,62.00,1709,1.02,18,
540614,GGENG,B,40.75,42.95,40.75,42.95,2505,1.02,5,
542857,GREENPANEL,B,30.90,32.60,30.90,31.70,3175,1.01,44,
502450,SESHAPAPER,B,142.30,144.80,138.10,143.45,704,1.00,53,
505400,TEXINFRA,B,35.50,38.00,35.50,36.50,2700,1.00,31,
532349,TCI,B,163.10,164.90,161.60,161.60,615,1.00,26,
532729,UTTAMSUGAR,B,69.10,69.10,69.10,69.10,1440,0.99,13,
532808,PGIL,B,100.00,102.05,99.00,102.05,1001,0.99,5,
503031,PENINLAND,B,3.60,3.78,3.60,3.78,26550,0.99,28,
526235,MERCATOR,T,0.69,0.72,0.69,0.71,141136,0.99,36,
526899,HFIL,X,8.40,8.40,7.92,8.00,12301,0.98,49,
